ヘリコプター,ヘリコプター,helicopter
飛ばす,とばす,"fly, shoot"
飛び上がる,とびあがる,"fly up, jump up"
つばめ,つばめ,swallow
はえ,はえ,fly
飛行,ひこう,"flight, aviation"
よける,よける,"avoid, evade"
ぴょんと,ぴょんと,jump
航空,こうくう,aviation
航空機,こうくうき,"aircraft, airplane"
航空券,こうくうけん,airline ticket
材木,ざいもく,"timber, wood"
乗り出す,のりだす,"lean forward, embark on"
船長,せんちょう,captain
水力,すいりょく,"waterpower, hydraulic power"
半島,はんとう,peninsula
島,とう,island
完全,かんぜん,"perfect, complete"
不完全,ふかんぜん,"imperfection, incompleteness"
結成,けっせい,"organization, formation"
賛成,さんせい,"approval, agreement"
成人,せいじん,"adult, grownup"
反映,はんえい,reflection
要する,ようする,"require, need"
無論,むろん,"of course, no doubt"
未成年,みせいねん,"minor, underage"
確信,かくしん,"firm belief, conviction"
率,りつ,"ratio, proportion"
違いない,ちがいない,"no mistaking it, for certain"
森林,しんりん,"forest, woodland"
失敗,しっぱい,"failure, mistake"
せい,せい,"cause, fault"
勝敗,しょうはい,victory or defeat
事業,じぎょう,"business, achievement"
立ち直る,たちなおる,"recover, regain one's footing"
原則,げんそく,"principle, general rule"
過ごす,すごす,"pass, let pass"
スライド,スライド,slide
原理,げんり,"principle, theory"
原子力,げんしりょく,"atomic energy, nuclear power"
初夏,しょか,early summer
返る,かえる,"be restored to, return to"
野原,のはら,"field, plain"
原,はら,"plain, field"
間接,かんせつ,indirect
要因,よういん,"primary factor, main cause"
不明,ふめい,unknown
証券,しょうけん,"bill, bond"
資料,しりょう,"materials, data"
資格,しかく,"qualifications, competence"
資本主義,しほんしゅぎ,capitalism
ミスプリント,ミスプリント,"misprint, error"
限り,かぎり,"limit, as far as possible"
無限,むげん,"infinite, endless"
現金,げんきん,cash
一生,いっしょう,a lifetime
願書,がんしょ,application form
何とか,なんとか,"somehow or other, one way or another"
願い,ねがい,"wish, request"
手数,てすう,"trouble, bother"
一言,ひとこと,single word
説,せつ,"theory, opinion"
後者,こうしゃ,the latter
正面,しょうめん,"front, face"
正午,しょうご,"noon, noontime"
正義,せいぎ,"justice, righteousness"
正門,せいもん,"main gate, main entrance"
正解,せいかい,"right answer, correct solution"
正方形,せいほうけい,square
正座,せいざ,sitting upright with legs folded under one
正当,せいとう,"just, legal"
不正,ふせい,"fraud, impropriety"
同性,どうせい,of the same sex
異常,いじょう,"extraordinary, exceptional"
日常,にちじょう,"daily, everyday"
意識,いしき,"consciousness, awareness"
常識,じょうしき,"common sense, common knowledge"
異性,いせい,opposite sex
等しい,ひとしい,"equal, same"
非常識,ひじょうしき,lack of common sense
非常口,ひじょうぐち,emergency exit
もてる,もてる,be popular with the opposite sex
エンジン,エンジン,engine
好調,こうちょう,favorable condition
下調べ,したしらべ,"preliminary investigation, preparation"
ネットワーク,ネットワーク,network
どうも,どうも,"for some reason, somehow"
調子,ちょうし,"tone, condition"
不安定,ふあんてい,instability
体調,たいちょう,health condition
単調,たんちょう,"monotonous, dull"
メーター,メーター,"meter, taximeter"
整備,せいび,"maintenance, servicing"
整理,せいり,"disposition, arrangement"
調整,ちょうせい,"regulation, adjustment"
整う,ととのう,"be in order, be adjusted"
経費,けいひ,expense
節約,せつやく,"economizing, saving"
行楽,こうらく,"excursion, outing"
調節,ちょうせつ,"adjustment, regulation"
田,た,"rice field, rice paddy"
検査,けんさ,"inspection, examination"
不安,ふあん,"uneasiness, anxiety"
大便,だいべん,"stool, feces"
提出,ていしゅつ,submittal
案,あん,"plan, proposal"
案外,あんがい,unexpectedly
うなずく,うなずく,nod
反応,はんのう,"reaction, response"
投票,とうひょう,"vote, ballot"
役所,やくしょ,public office
目標,もくひょう,"target, goal"
標準,ひょうじゅん,"standard, norm"
達成,たっせい,"attain, achieve"
明確,めいかく,"clear, precise"
本年,ほんねん,this year
国連,こくれん,United Nations
連休,れんきゅう,consecutive holidays
連れ,つれ,companion
次第,しだい,as soon as
連絡,れんらく,"connection, communication"
方々,ほうぼう,"everyone, all people"
前もって,まえもって,in advance
父母,ふぼ,"father and mother, parents"
接続,せつぞく,"connection, joining"
前回,ぜんかい,last time
更に,さらに,"furthermore, still more"
市,し,city
地価,ちか,price of land
手続き,てつづき,"procedure, formalities"
続々,ぞくぞく,"in rapid succession, one after another"
続き,つづき,"continuation, sequel"
長続き,ながつづき,lasting for a long time
相変わらず,あいかわらず,"as usual, as before"
相当,そうとう,"correspondence, suitability"
前半,ぜんはん,first half
思い切って,おもいきって,"boldly, decisively"
部長,ぶちょう,"section chief, department head"
日ソ,にっそ,Japanese-Soviet
記号,きごう,"symbol, mark"
記入,きにゅう,"entry, record"
生年月日,せいねんがっぴ,date of birth
暗記,あんき,memorization
月日,がっぴ,date
経る,へる,"pass, pass through"
必死に,ひっしに,desperately
記憶,きおく,"memory, recollection"
不確か,ふたしか,"unreliable, uncertain"
最低,さいてい,lowest
録音テープ,ろくおんテープ,tape
マスコミ,マスコミ,mass communication
登山,とざん,"climbing, mountaineer"
登校,とうこう,attending school
山登り,やまのぼり,mountain climbing
定める,さだめる,"fix, determine"
社会科学,しゃかいかがく,social sciences
機関,きかん,"engine, agency"
一切,いっさい,"not at all, not one bit"
係,かかり,person in charge
現状,げんじょう,present condition
ますます,ますます,increasingly
実態,じったい,"the actual situation, the realities"
態度,たいど,"attitude, manner"
非常,ひじょう,"emergency, calamity"
不自然,ふしぜん,"unnatural, artificial"
行政,ぎょうせい,administration
関心,かんしん,"concern, interest"
政治家,せいじか,politician
主体,しゅたい,"agent, main constituent"
人民,じんみん,"the people, populace"
体制,たいせい,"system, structure"
無関心,むかんしん,"apathy, indifference"
無知,むち,ignorance
外交,がいこう,"diplomacy, foreign relations"
府立,ふりつ,prefectural
手段,しゅだん,"means, way"
市長,しちょう,mayor
シーズン,シーズン,season
自主,じしゅ,"independence, autonomy"
種目,しゅもく,"item, event"
ラグビー,ラグビー,rugby
入場,にゅうじょう,"entrance, admission"
反則,はんそく,"foul, rule violation"
入選,にゅうせん,"acceptance, selection"
式,しき,ceremony
当選,とうせん,election to office
選択,せんたく,"selection, choice"
気候,きこう,climate
補う,おぎなう,"supplement, replenish"
有力,ゆうりょく,"powerful, influential"
国家,こっか,"state, country"
関節,かんせつ,joint
使用人,しようにん,servant
足首,あしくび,ankle
手首,てくび,wrist
ぶら下げる,ぶらさげる,"hang, suspend"
首脳,しゅのう,"head, leader"
打ち明ける,うちあける,"confide in, reveal"
それほど,それほど,"so much, that much"
悩む,なやむ,"be troubled, suffer"
頭,かしら,"head, chief"
頭痛,ずつう,headache
先頭,せんとう,"forefront, head"
たまらない,たまらない,"can't stand, can't put up with"
自信,じしん,self-confidence
顔色,かおいろ,"complexion, countenance"
一同,いちどう,"everybody, all"
青白い,あおじろい,"pale, pallid"
ずるがしこい,ずるがしこい,"sly, cunning"
平気,へいき,"nonchalant, calm"
改正,かいせい,"revision, amendment"
改める,あらためる,"reform, change"
改めて,あらためて,once again
改まる,あらたまる,"be renewed, change"
生命,せいめい,life
命,いのち,life
領事館,りょうじかん,consulate
領収書,りょうしゅうしょ,"receipt, voucher"
仕組み,しくみ,"construction, arrangement"
組,くみ,school class
組む,くむ,"pair up, partner with"
組み合わせる,くみあわせる,"assort, join together"
組み込む,くみこむ,"incorporate, integrate"
クイズ,クイズ,"quiz, quiz show"
取り組む,とりくむ,"grapple, pursue"
録画,ろくが,videotaping
リクエスト,リクエスト,request
織物,おりもの,"cloth, textile"
新た,あらた,"new, fresh"
進出,しんしゅつ,advancement
進行,しんこう,advancement
進歩,しんぽ,"progress, advancement"
国道,こくどう,national highway
行進,こうしん,"march, parade"
どんどん,どんどん,steadily
北西,ほくせい,northwest
南西,なんせい,southwest
何となく,なんとなく,"in some way, somehow"
推進,すいしん,promotion
市場,しじょう,"market, exchange"
家計,かけい,family finances
主任,しゅにん,"person in charge, head"
支える,ささえる,"support, maintain"
果たす,はたす,"accomplish, realize"
担任,たんにん,supervisor
辞任,じにん,resignation
お世辞,おせじ,"compliment, flattery"
英和,えいわ,English-Japanese
電子,でんし,"electron, electronic"
和英,わえい,Japanese-English
協議,きょうぎ,"conference, deliberation"
委員会,いいんかい,committee
委員,いいん,"committee member, delegate"
大手,おおて,major companies
国鉄,こくてつ,Japan National Railways
支店,してん,branch
おばさん,おばさん,middle-aged woman
商社,しょうしゃ,trading firm
出勤,しゅっきん,"to go to work, attendance at work"
運送,うんそう,"shipping, transportation"
勤勉,きんべん,"diligence, hard work"
ＪＲ,じぇいあーる,"JR, Japan Railways"
日数,にっすう,number of days
勤め先,つとめさき,employment
勤め,つとめ,"service, duties"
もしかしたら,もしかしたら,"possibly, perhaps"
勤務,きんむ,"duty, service"
事務,じむ,"office duty, clerical work"
公務員,こうむいん,"public officer, government worker"
事務員,じむいん,"clerk, clerical staff"
任務,にんむ,"duty, mission"
従業員,じゅうぎょういん,"employee, worker"
ストライキ,ストライキ,strike
良心,りょうしん,conscience
法,ほう,"law, rule"
雇う,やとう,"employ, hire"
実績,じっせき,"achievement, performance"
当たり前,あたりまえ,"of course, obvious"
下,げ,"low class, inferiority, below"
トップ,トップ,top
次ぐ,つぐ,"rank next to, come next"
水準,すいじゅん,"level, standard"
応募,おうぼ,application
多数,たすう,"large number, multitude"
大小,だいしょう,size
有する,ゆうする,"have, possess"
集中,しゅうちゅう,"concentration, convergence"
集合,しゅうごう,"gathering, assembly"
組合,くみあい,"union, guild"
高度,こうど,high degree
国々,くにぐに,"nations, countries"
集まり,あつまり,"gathering, assembly"
様々,さまざま,"various, diverse"
募集,ぼしゅう,"recruitment, collection"
早める,はやめる,"move forward (in time), expedite"
答案,とうあん,"examination paper, answer"
採算,さいさん,profit
採点,さいてん,"marking, grading"
採る,とる,"gather, pick"
供給,きょうきゅう,"supply, provision"
月給,げっきゅう,monthly salary
時給,じきゅう,hourly wage
一昨年,いっさくねん,the year before last
見込み,みこみ,"hope, prospect"
論文,ろんぶん,"thesis, paper"
短大,たんだい,junior college
花束,はなたば,bunch of flowers
就任,しゅうにん,"inauguration, appointment"
就く,つく,"set about a task, enter upon"
職員,しょくいん,"staff, employee"
職業,しょくぎょう,"occupation, vocation"
私鉄,してつ,private railway
名,な,"name, reputation"
都内,とない,in the metropolitan area of Tokyo
有利,ゆうり,"advantageous, profitable"
都,と,metropolis of Tokyo
不平等,ふびょうどう,"unequal, unfair"
退職,たいしょく,"retirement, resignation"
退学,たいがく,withdrawal from school
早退,そうたい,early departure
理屈,りくつ,"reason, logic"
退屈,たいくつ,"boring, tedious"
成立,せいりつ,formation
雇用,こよう,employment
自ら,みずから,oneself
前提,ぜんてい,"assumption, premise"
条約,じょうやく,treaty
次第に,しだいに,"gradually, by degrees"
真相,しんそう,the truth
先日,せんじつ,"the other day, a few days ago"
悪質,あくしつ,"bad, malignant"
当局,とうきょく,the authorities concerned
認識,にんしき,"recognition, acknowledgment"
満たす,みたす,"fill, satisfy"
無関係,むかんけい,"irrelevant, unrelated"
投書,とうしょ,"contribution, letter"
未定,みてい,"undecided, pending"
用件,ようけん,"matter, things to be done"
参考,さんこう,"reference, consultation"
参議院,さんぎいん,"House of Councilors, Upper House"
お参り,おまいり,visiting a shrine or temple
参考書,さんこうしょ,reference book
参る,まいる,"go, come"
惨め,みじめ,"miserable, pitiable"
加わる,くわわる,join in
クラブ,クラブ,club
さぞ,さぞ,"no doubt, must"
いい加減,いいかげん,"irresponsible, half-baked"
デモ,デモ,demonstration
保険,ほけん,insurance
申し出る,もうしでる,"offer, propose"
人数,にんずう,number of people
レクリエーション,レクリエーション,"recreation, games"
去る,さる,"go away, leave"
追い出す,おいだす,"turn out, kick out"
追い掛ける,おいかける,"chase, run after"
追加,ついか,addition
前年,ぜんねん,the year before
比率,ひりつ,"ratio, percentage"
見比べる,みくらべる,"look from one to another, compare"
比較,ひかく,comparison
受け取り,うけとり,receipt
判決,はんけつ,"judicial decision, judgment"
判子,はんこ,"seal, stamp"
評判,ひょうばん,"fame, reputation"
感じ,かんじ,"feeling, impression"
感情,かんじょう,"feeling, emotion"
感動,かんどう,"emotion, impression"
実感,じっかん,"true sense, realization"
込める,こめる,"put in, concentrate on"
思想,しそう,"thought, conception"
感想,かんそう,"thought, impression"
空想,くうそう,"fantasy, daydreams"
当たり,あたり,"hit, success"
予想,よそう,"prospect, expectation"
理想,りそう,ideal
生ずる,しょうずる,"arise, occur"
合成,ごうせい,"composition, synthesis"
現像,げんぞう,developing a film
想像,そうぞう,imagination
気象,きしょう,weather condition
象,ぞう,elephant
抽象的,ちゅうしょうてき,abstract
製品,せいひん,manufactured goods
回路,かいろ,circuit
ハードウェア,ハードウェア,hardware
保障,ほしょう,"guarantee, security"
モーター,モーター,"motor, engine"
悪化,あっか,"worsening, aggravation"
傷,きず,"wound, scar"
負傷,ふしょう,"hurt, injury"
無意識,むいしき,"unconsciously, without thinking"
交換,こうかん,"exchange, bartering"
シーツ,シーツ,sheet
消火器,しょうかき,fire extinguisher
変換,へんかん,"change, conversion"
タイヤ,タイヤ,tire
交替,こうたい,"alternation, shift"
部品,ぶひん,"parts, accessories"
水着,みずぎ,bathing suit
取り替える,とりかえる,"change, replace"
立て替える,たてかえる,"pay for another, pay in advance"
災難,さいなん,"calamity, misfortune"
水害,すいがい,flood damage
有害,ゆうがい,"harmful, hazardous"
飲料水,いんりょうすい,drinking water
被せる,かぶせる,cover
被害,ひがい,"damage, harm"
物資,ぶっし,"commodities, goods"
所々,ところどころ,"here and there, at places"
破壊,はかい,"breaking, destruction"
くだらない,くだらない,"worthless, trifling"
体温計,たいおんけい,thermometer
救う,すくう,"save, relieve"
救い,すくい,"rescue, relief"
救助,きゅうじょ,"rescue, relief"
有り難い,ありがたい,"welcome, grateful"
もはや,もはや,"already, no longer"
助かる,たすかる,"be helped, be rescued"
支援,しえん,"support, backing"
援助,えんじょ,"aid, assistance"
要請,ようせい,"request, demand"
派手,はで,"showy, flashy"
派出所,はしゅつじょ,"branch office, police box"
小遣い,こづかい,"pocket money, spending money"
派遣,はけん,"dispatch, sending"
センター,センター,center
犯す,おかす,"offend against, rape"
特定,とくてい,"specific, particular"
犯人,はんにん,"criminal, offender"
ピストル,ピストル,pistol
明白,めいはく,"clear, plain"
犯罪,はんざい,"offense, crime"
罪,つみ,"crime, sin"
強盗,ごうとう,robbery
盗難,とうなん,"robbery, burglary"
奪う,うばう,"rob, take by force"
自殺,じさつ,suicide
捕まる,つかまる,"be caught, be arrested"
国外,こくがい,"abroad, outside the country"
逃げ出す,にげだす,"make a break for, run off"
逃げ道,にげみち,escape route
作戦,さくせん,"tactic, strategy"
主題,しゅだい,"subject, theme"
戦前,せんぜん,prewar period
勝ち,かち,"win, victory"
戦う,たたかう,"wage war, fight"
挑戦,ちょうせん,challenge
敗戦,はいせん,"lost battle, defeat"
戦い,たたかい,"war, match"
敗れる,やぶれる,"be defeated, be beaten"
大戦,たいせん,world war
政党,せいとう,political party
争う,あらそう,"compete, fight"
競技,きょうぎ,"match, sporting event"
高速道路,こうそくどうろ,"freeway, highway"
混雑,こんざつ,"confusion, disorder"
割合,わりあい,"rate, proportion"
混ぜる,まぜる,"blend, mix by stirring"
戦後,せんご,postwar period
リズム,リズム,rhythm
統一,とういつ,"unity, coordination"
統計,とうけい,statistics
総会,そうかい,general meeting
総合,そうごう,"synthesis, integration"
総数,そうすう,total
捜す,さがす,"look for, search for"
捜査,そうさ,"criminal investigation, search"
小数,しょうすう,decimal
残らず,のこらず,"entirely, without exception"
索引,さくいん,index
人工,じんこう,artificial
ツル,ツル,"crane, stork"
湖,みずうみ,lake
飛び込む,とびこむ,dive into
深める,ふかめる,"deepen, intensify"
物事,ものごと,"things, everything"
注意深い,ちゅういぶかい,"careful, discreet"
落ち着く,おちつく,"calm down, settle in"
スピード,スピード,speed
落ち着き,おちつき,"presence of mind, composure"
がっかり,がっかり,feel disappointed
がくんと,がくんと,sharply
段落,だんらく,end of paragraph
見落とす,みおとす,"miss, fail to notice"
落第,らくだい,failing an exam
まあまあ,まあまあ,now now
日中,にっちゅう,during the day
水面,すいめん,surface of the water
交流,こうりゅう,"interaction, contact"
一流,いちりゅう,"top-ranked, world-class"
海流,かいりゅう,ocean current
三流,さんりゅう,third-rate
小川,おがわ,"brook, stream"
流れ,ながれ,"flow, stream"
流通,りゅうつう,"circulation, distribution"
中間,ちゅうかん,"middle, between"
中流,ちゅうりゅう,"mid-stream, middle reaches"
二流,にりゅう,second-rate
流行,はやり,"fashion, trend"
流行,りゅうこう,"fashion, trend"
洪水,こうずい,"flood, inundation"
崩す,くずす,"destroy, break"
水洗,すいせん,"flushing, washing"
クリーム,クリーム,cream
洗い物,あらいもの,dishes to be washed
じゃぶじゃぶ,じゃぶじゃぶ,vigorously
洗面,せんめん,washing one's face
洗面器,せんめんき,"washbowl, sink"
原料,げんりょう,raw material
代わり,かわり,substitution
さす,さす,pour
混ざる,まざる,"be mixed, be stirred"
沈める,しずめる,"sink, submerge"
引き上げる,ひきあげる,"pull up, salvage"
地平線,ちへいせん,horizon
夕日,ゆうひ,setting sun
沈没,ちんぼつ,sinking
将来,しょうらい,"future, in the future"
確実,かくじつ,"certain, secure"
カメラマン,カメラマン,"photographer, cameraman"
気楽,きらく,"easygoing, comfortable"
永遠,えいえん,eternity
永久,えいきゅう,"permanence, eternity"
全速力,ぜんそくりょく,"full speed, full steam"
浮く,うく,float
上がる,あがる,"eat, drink"
感覚,かんかく,"sense, sensation"
世間,せけん,"world, the public"
北風,きたかぜ,north wind
冷ます,さます,"cool, let cool"
冷え込む,ひえこむ,get colder
冷やかす,ひやかす,"tease, jeer"
かちかち,かちかち,"hard, solid"
冷凍,れいとう,"freezing, cold storage"
車庫,しゃこ,"car shed, garage"
内臓,ないぞう,internal organs
快晴,かいせい,fair and clear weather
適用,てきよう,application
適する,てきする,"suit, be suitable"
適当,てきとう,"suitable, appropriate"
指摘,してき,"identification, pointing out"
湿度,しつど,humidity
湿っぽい,しめっぽい,"damp, gloomy"
湿気,しっけ,"moisture, dampness"
汚染,おせん,"pollution, contamination"
頬,ほお,cheek
廃止,はいし,"abolishment, abandonment"
一面,いちめん,whole surface
比較的,ひかくてき,"comparatively, relatively"
風景,ふうけい,"scenery, landscape"
不景気,ふけいき,"business depression, slump"
影,かげ,"shadow, shade"
円高,えんだか,appreciation of the yen
インフレーション,インフレーション,inflation
不況,ふきょう,"depression, slump"
記事,きじ,"article, story"
最適,さいてき,optimum
国境,こっきょう,national border
境,さかい,"boundary, border"
適応,てきおう,"adaptation, adjustment"
観察,かんさつ,"observation, supervision"
客観的,きゃっかんてき,objective
主観,しゅかん,"subjectivity, subject"
主観的,しゅかんてき,subjective
市内,しない,in the city
観光,かんこう,sightseeing
きらりと,きらりと,sparkle
成り立つ,なりたつ,"consist of, be built on"
日光,にっこう,"sunshine, sunlight"
推測,すいそく,"conjecture, guess"
測る,はかる,"measure, gauge"
体重,たいじゅう,body weight
河口,かこう,"river mouth, estuary"
ウエスト,ウエスト,the waist
水平線,すいへいせん,horizon
発電,はつでん,generation of electricity
陽気,ようき,"cheerful, bright"
有限,ゆうげん,"limited, finite"
観測,かんそく,observation
無数,むすう,"countless, innumerable"
衛星,えいせい,"satellite, moon"
衛生的,えいせいてき,"sanitary, hygienic"
一員,いちいん,member
グラウンド,グラウンド,sports field
球,きゅう,"globe, ball"
日米,にちべい,Japan and U.S.
プロ野球,プロやきゅう,professional baseball
電球,でんきゅう,light bulb
現れる,あらわれる,"appear, emerge"
青空,あおぞら,blue sky
たちまち,たちまち,"in a moment, instantly"
失う,うしなう,"lose, miss"
混乱,こんらん,"disorder, confusion"
災害,さいがい,"calamity, disaster"
震度,しんど,seismic intensity
ぶるぶる,ぶるぶる,shiver
脱線,だっせん,derailment
人生,じんせい,"human life, life"
大雪,おおゆき,heavy snow
窓口,まどぐち,window
振り,ふり,"swing, shake"
電線,でんせん,electric wire
作用,さよう,"action, effect"
神様,かみさま,"god, the divine"
神道,しんとう,Shinto
外部,がいぶ,"outside, outer"
安定,あんてい,"stability, composure"
精神,せいしん,"mind, spirit"
精算,せいさん,"settlement of accounts, adjustment"
現実,げんじつ,"actuality, reality"
教え,おしえ,"lesson, teachings"
残暑,ざんしょ,lingering summer heat
貴重,きちょう,"precious, valuable"
貴重品,きちょうひん,"article of value, valuables"
金庫,きんこ,"strong box, safe"
貴い,とうとい,"precious, valuable"
跡,あと,"trace, track"
足跡,あしあと,"footprint, footmark"
追跡,ついせき,"pursuit, chase"
好奇心,こうきしん,curiosity
奇跡,きせき,"miracle, wonder"
奇数,きすう,odd number
空ける,あける,"empty, clear out"
近寄る,ちかよる,"go near, approach"
寄り道,よりみち,"dropping by, going out of the way"
寄り集まる,よりあつまる,"gather, assemble"
何千,なんぜん,"several thousand, thousands"
経歴,けいれき,"personal history, resume"
学歴,がくれき,educational history
革命,かくめい,revolution
古代,こだい,"ancient times, antiquity"
歴史的,れきしてき,historical
乱す,みだす,"put into disorder, disrupt"
高価,こうか,high-priced
宝石,ほうせき,"gem, jewel"
外観,がいかん,external appearance
モダン,モダン,modern
建て前,たてまえ,"a front, polite face"
年月,ねんげつ,"years, time"
建築,けんちく,"construction, architecture"
新築,しんちく,new building
基準,きじゅん,"standard, criterion"
むしろ,むしろ,rather
構想,こうそう,"conception, design"
構える,かまえる,set up (shop)
結構,けっこう,quite
構う,かまう,"mind, care for"
位,くらい,"rank, dignity"
収入,しゅうにゅう,"income, earnings"
運動会,うんどうかい,"sports festival, athletic meet"
悪用,あくよう,"abuse, misuse"
単位,たんい,"unit, credit"
地位,ちい,"position, status"
重点,じゅうてん,"important point, emphasis"
ずれる,ずれる,"off track, out of line"
本部,ほんぶ,"head office, headquarters"
間,ま,"interval, duration of time, chamber"
距離,きょり,"distance, interval"
分離,ぶんり,"separation, split"
離れる,はなれる,"separate, leave"
離す,はなす,"separate, detach"
停電,ていでん,"power cut, power failure"
出入り口,でいりぐち,"doorway, gateway"
不通,ふつう,interruption of service
回り・周り,まわり・まわり,"vicinity, whereabouts"
辺り,あたり,"vicinity, around"
相場,そうば,"market price, speculation"
書物,しょもつ,"book, volume"
範囲,はんい,"range, scope"
境界,きょうかい,"boundary, border"
おじさん,おじさん,"Mister, middle-aged man"
領土,りょうど,"territory, domain"
村,むら,"village, hamlet"
隣り合う,となりあう,"adjoin, be next door to each other"
木造,もくぞう,wooden
合わす,あわす,"match, add"
横断,おうだん,"crossing, traversing"
左右,さゆう,right and left
中断,ちゅうだん,"interruption, discontinuance"
断水,だんすい,water stoppage
油断,ゆだん,"inattention, carelessness"
断定,だんてい,"decision, conclusion"
継ぐ,つぐ,"succeed, inherit"
幅広い,はばひろい,"wide, broad"
欧米,おうべい,Europe and America
確立,かくりつ,establishment
今日,こんにち,"today, these days"
大陸,たいりく,continent
着陸,ちゃくりく,landing
離陸,りりく,takeoff
内陸,ないりく,"inland, interior"
陸上,りくじょう,"land, shore"
間も無く,まもなく,"soon, in a short time"
陸,りく,"land, shore"
極めて,きわめて,"extremely, very"
消極的,しょうきょくてき,"negative, passive"
南極,なんきょく,South Pole
北極,ほっきょく,North Pole
極端,きょくたん,extreme
最先端,さいせんたん,"cutting edge, forefront"
しゃがむ,しゃがむ,squat down
外相,がいしょう,Minister of Foreign Affairs
総理,そうり,"president, prime minister"
女房,にょうぼう,wife
一緒,いっしょ,together
心強い,こころづよい,"reassuring, heartening"
内緒,ないしょ,"secrecy, privacy"
男女,だんじょ,"men and women, both sexes"
貨物,かもつ,"freight, cargo"
百貨店,ひゃっかてん,department store
石油,せきゆ,"petroleum, oil"
規制,きせい,"regulation, control"
輸送,ゆそう,"transport, ship"
薬指,くすりゆび,"third finger, ring finger"
はめる,はめる,"put on, wear"
景気,けいき,economic climate
回復,かいふく,"recovery, rehabilitation"
過ち,あやまち,"fault, mistake"
体操,たいそう,"gymnastics, physical exercise"
操縦,そうじゅう,"steering, piloting"
縦書き,たてがき,vertical writing
渋滞,じゅうたい,"delay, traffic jam"
長期,ちょうき,long period
滞在,たいざい,stay
帯,おび,"belt, sash"
温帯,おんたい,temperate zone
地帯,ちたい,"zone, area"
熱帯,ねったい,tropics
操作,そうさ,"operation, manipulation"
国費,こくひ,national expenditure
私費,しひ,private expense
入国,にゅうこく,"entry into a country, immigration"
形式,けいしき,"form, model"
消費者,しょうひしゃ,consumer
資源,しげん,resources
決まり,きまり,"settlement, rule"
エチケット,エチケット,etiquette
マナー,マナー,manners
務め,つとめ,"duty, task"
留守番,るすばん,"caretaking, caretaker"
職場,しょくば,"place of work, office"
帰宅,きたく,return home
住宅地,じゅうたくち,residential district
ばらばら,ばらばら,separately
立て込む,たてこむ,"full of, crowded with"
夕立,ゆうだち,sudden evening shower
宛名,あてな,"name of recipient, addressee"
宛先,あてさき,"recipient, addressee"
直ちに,ただちに,"at once, immediately"
戻す,もどす,"return, give back"
取り戻す,とりもどす,"take back, recover"
払い戻す,はらいもどす,"pay back, reimburse"
現象,げんしょう,phenomenon
殺人,さつじん,"murder, homicide"
消化,しょうか,"digestion, consumption"
起き上がる,おきあがる,"get up, rise"
不運,ふうん,"misfortune, bad luck"
不注意,ふちゅうい,"carelessness, inattention"
直後,ちょくご,immediately after
ろくに,ろくに,"hardly, barely"
寝かす,ねかす,put to sleep
寝過ごす,ねすごす,oversleep
寝かせる,ねかせる,"put to bed, lay down"
寝転ぶ,ねころぶ,lie down
しわ,しわ,wrinkle
静まる,しずまる,"become quiet, calm down"
冷静,れいせい,"cool, calm"
休暇,きゅうか,"holiday, vacation"
問答,もんどう,"questions and answers, argument"
共通,きょうつう,commonality
収集,しゅうしゅう,"collection, gathering"
金もうけ,かねもうけ,making money
読書,どくしょ,reading a book
合意,ごうい,mutual agreement
外貨,がいか,foreign currency
教わる,おそわる,"be taught, learn"
専用,せんよう,"exclusive use, private use"
両者,りょうしゃ,both
見合い,みあい,meeting with a view to marriage
両立,りょうりつ,"managing two things, having it both ways"
両面,りょうめん,both sides
片手,かたて,one hand
片方,かたほう,one side
片側,かたがわ,one side
側面,そくめん,"side, flank"
両側,りょうがわ,both sides
歩行者,ほこうしゃ,pedestrian
白線,はくせん,"white line, warning line"
通路,つうろ,"passage, alley"
裏口,うらぐち,"back door, kitchen door"
裏返し,うらがえし,"turn over, turn inside out"
裏表,うらおもて,"inside-out, front and back"
くすぐる,くすぐる,tickle
夜間,やかん,"night, nighttime"
項目,こうもく,"item, clause"
要項,ようこう,important points
印象,いんしょう,impression
組み合わせ,くみあわせ,"combination, assortment"
週刊,しゅうかん,published weekly
月刊,げっかん,published monthly
古本,ふるほん,secondhand book
出版,しゅっぱん,"publishing, publication"
出版社,しゅっぱんしゃ,publishing company
地理,ちり,geography
注,ちゅう,"annotation, explanatory note"
神経,しんけい,"sensitivity, nerves"
詳細,しょうさい,"details, particulars"
心細い,こころぼそい,"helpless, lonely"
通知,つうち,notification
ちぎる,ちぎる,"tear, tear off"
ファックス,ファックス,"facsimile, fax"
掲示,けいじ,"notice, bulletin"
載る,のる,appear in print
積極的,せっきょくてき,"positive, active"
三角形,さんかくけい,triangle
積む,つむ,"pile up, accumulate"
面積,めんせき,"area, square measure"
ちり,ちり,dust
平方,へいほう,square
言い訳,いいわけ,"apology, excuse"
どうしても,どうしても,"by any means, really"
翻訳,ほんやく,translation
通訳,つうやく,interpreting
申し訳ない,もうしわけない,"sorry, inexcusable"
訳,わけ,"reason, cause"
申し訳,もうしわけ,"excuse, apology"
誤り,あやまり,"error, mistake"
誤る,あやまる,make a mistake
誤解,ごかい,misunderstanding
訂正,ていせい,"correction, amendment"
修正,しゅうせい,"correction, revision"
討論,とうろん,"debate, discussion"
前向き,まえむき,"facing forward, positively"
キャベツ,キャベツ,cabbage
